ImageName,Age,Gender,Race,Expression,Glass,beauty
190472.jpg,28,-1,2,1,-1,72.88
190473.jpg,28,1,2,1,-1,65.31
190479.jpg,32,-1,2,-1,-1,73.31
190481.jpg,26,-1,2,-1,-1,58.81
190485.jpg,41,1,3,1,-1,29.11
190496.jpg,33,-1,2,1,-1,49.97
190511.jpg,30,-1,2,-1,-1,68.75
190513.jpg,29,-1,2,-1,-1,79
190514.jpg,44,1,2,-1,-1,66.13
190528.jpg,35,1,2,1,-1,56.31
190530.jpg,31,-1,2,-1,-1,67.56
190543.jpg,27,-1,2,2,-1,44.41
190548.jpg,42,-1,3,1,-1,24.39
190577.jpg,37,1,2,-1,-1,71.94
190581.jpg,26,-1,2,1,-1,59.16
190584.jpg,32,-1,2,1,-1,71.56
190597.jpg,45,1,2,1,-1,59.94
190602.jpg,35,1,2,1,-1,64.13
190613.jpg,32,-1,2,1,-1,80.25
190621.jpg,32,-1,2,1,-1,70.88
190624.jpg,24,-1,2,1,-1,59.88
190633.jpg,52,-1,2,1,-1,34.59
190634.jpg,29,1,1,-1,-1,51.22
190638.jpg,32,-1,2,1,-1,71
190641.jpg,23,-1,2,-1,-1,72.38
190644.jpg,26,-1,2,1,-1,77.19
190647.jpg,33,-1,2,1,-1,50.56
190652.jpg,30,-1,3,1,-1,46.44
190670.jpg,46,-1,2,1,-1,46.91
190671.jpg,31,-1,2,1,-1,55.34
190678.jpg,32,-1,2,1,-1,53.25
190691.jpg,34,1,2,1,-1,60.44
190696.jpg,46,-1,2,1,-1,43.5
190699.jpg,30,-1,2,1,-1,49.44
190704.jpg,51,1,2,-1,1,34.66
190709.jpg,28,-1,2,-1,-1,63.38
190714.jpg,30,-1,2,1,-1,53.41
190721.jpg,24,-1,2,-1,-1,62.5
190736.jpg,32,-1,2,2,-1,60.5
190742.jpg,51,1,2,2,-1,50.09
190743.jpg,30,-1,2,1,-1,71.44
190745.jpg,33,-1,2,1,-1,57.19
190754.jpg,38,1,2,-1,-1,54
190756.jpg,34,-1,2,1,-1,48.78
190760.jpg,31,-1,2,-1,-1,77.13
190767.jpg,35,1,2,-1,-1,49.41
190778.jpg,43,1,2,-1,1,46.63
190780.jpg,34,-1,2,-1,-1,40.91
190796.jpg,23,1,2,-1,-1,59.38
190801.jpg,23,-1,2,-1,-1,67.75
190821.jpg,33,-1,2,-1,-1,67.31
190824.jpg,71,1,2,-1,1,40.81
190825.jpg,24,1,2,-1,-1,67.75
190829.jpg,33,1,2,1,-1,56.44
190835.jpg,32,-1,2,-1,-1,48.5
190839.jpg,31,-1,2,-1,-1,76.81
190845.jpg,30,-1,2,1,-1,63.13
190846.jpg,24,-1,2,-1,-1,85.44
190847.jpg,44,-1,2,1,-1,46.44
190866.jpg,30,-1,2,-1,-1,64.38
190873.jpg,28,-1,2,1,-1,66.75
190875.jpg,28,-1,2,1,-1,68.38
190882.jpg,30,-1,2,1,-1,62.78
190885.jpg,33,-1,2,1,-1,62.84
190886.jpg,24,-1,1,1,-1,67.88
190887.jpg,31,-1,2,-1,-1,74.38
190908.jpg,27,-1,2,-1,-1,41.88
190909.jpg,42,1,3,1,1,20.3
190940.jpg,48,-1,2,-1,-1,38.5
190947.jpg,28,-1,2,1,-1,79.75
190949.jpg,28,-1,2,1,-1,70.94
190952.jpg,36,1,2,1,-1,57.75
190960.jpg,32,-1,2,1,-1,64.13
190968.jpg,39,-1,2,-1,1,48.31
190969.jpg,25,-1,2,-1,-1,82.38
190970.jpg,33,1,2,-1,-1,62.16
190982.jpg,31,1,2,-1,-1,76.38
190984.jpg,23,-1,2,-1,-1,74.38
190985.jpg,24,-1,1,1,-1,74.69
190989.jpg,34,-1,2,1,-1,63.56
190990.jpg,27,-1,1,-1,-1,74.81
190994.jpg,23,-1,1,-1,-1,72.5
191000.jpg,29,-1,2,1,-1,54.09
191002.jpg,26,-1,2,-1,-1,67.75
191009.jpg,42,1,2,-1,-1,60.53
191012.jpg,28,-1,2,-1,1,53.38
191014.jpg,30,-1,2,-1,-1,59.06
191028.jpg,25,-1,2,1,-1,69.38
191030.jpg,27,-1,2,-1,-1,52.91
191035.jpg,38,1,2,-1,-1,55.94
191052.jpg,32,-1,2,1,-1,71.63
191053.jpg,32,-1,2,2,-1,50
191055.jpg,24,-1,2,-1,1,49.53
191057.jpg,35,1,2,2,-1,39.56
191060.jpg,24,-1,2,-1,-1,66.06
191070.jpg,22,-1,2,1,-1,56.66
191073.jpg,28,-1,2,-1,-1,74.81
191075.jpg,25,-1,2,-1,-1,66.38
191084.jpg,60,1,2,1,-1,33.34
191088.jpg,30,1,2,-1,-1,54.72
191094.jpg,27,-1,2,-1,-1,65.06
191098.jpg,29,-1,2,-1,-1,60.13
191122.jpg,25,-1,2,-1,-1,73.44
191123.jpg,41,1,2,1,-1,61.25
191130.jpg,30,-1,2,1,-1,47.19
191136.jpg,23,-1,1,1,-1,70.75
191137.jpg,28,-1,2,1,-1,65.44
191141.jpg,44,1,2,-1,1,34.06
191143.jpg,33,1,2,-1,-1,66.25
191144.jpg,41,-1,2,-1,-1,67.19
191155.jpg,58,1,2,-1,-1,44
191164.jpg,44,1,2,1,1,33.13
191171.jpg,51,1,2,-1,-1,12.74
191181.jpg,32,1,2,1,-1,65.81
191184.jpg,34,-1,2,-1,-1,63.47
191193.jpg,33,-1,2,-1,1,39.25
191195.jpg,33,-1,2,1,-1,63.69
191213.jpg,31,-1,2,1,-1,53.47
191232.jpg,24,-1,2,-1,-1,56.25
191235.jpg,33,-1,2,1,-1,55.41
191242.jpg,50,1,2,-1,-1,54.09
191247.jpg,71,1,2,-1,-1,26.8
191258.jpg,69,1,2,-1,-1,26.31
191266.jpg,31,-1,2,-1,-1,67.38
191267.jpg,31,-1,2,1,-1,58.59
191268.jpg,25,-1,2,-1,-1,62.66
191289.jpg,51,-1,2,1,-1,27.58
191292.jpg,28,-1,2,-1,1,49.5
191300.jpg,39,1,2,-1,-1,54.59
191312.jpg,52,1,2,1,-1,50.78
191325.jpg,41,1,2,-1,-1,23.19
191331.jpg,29,-1,2,1,-1,42.25
191340.jpg,30,-1,2,1,-1,72.44
191342.jpg,24,-1,2,-1,-1,71.63
191347.jpg,33,-1,2,1,-1,75.31
191353.jpg,38,1,2,2,-1,65.25
191356.jpg,31,1,1,-1,-1,69.63
191357.jpg,27,-1,2,-1,-1,81.13
191359.jpg,23,-1,2,-1,-1,57.59
191362.jpg,33,-1,2,1,-1,66.88
191371.jpg,24,-1,2,-1,-1,74.56
191388.jpg,26,-1,2,1,-1,72.75
191395.jpg,29,-1,2,-1,-1,64.69
191407.jpg,34,1,3,-1,-1,25.94
191411.jpg,51,1,2,1,-1,22.98
191419.jpg,46,-1,2,1,-1,47.75
191422.jpg,33,-1,3,1,-1,32.75
191429.jpg,28,1,2,1,-1,56.09
191449.jpg,32,-1,2,1,-1,70.75
191452.jpg,31,-1,2,1,-1,48.28
191460.jpg,31,-1,2,1,-1,61.69
191463.jpg,27,-1,2,-1,-1,74.56
191465.jpg,28,-1,2,1,-1,76.88
191486.jpg,51,-1,2,1,-1,37.97
191491.jpg,34,-1,2,-1,-1,64.94
191498.jpg,60,1,2,-1,1,26.28
191515.jpg,25,-1,2,-1,-1,44.03
191537.jpg,40,-1,2,1,-1,71.81
191538.jpg,47,1,2,1,-1,55.91
191544.jpg,35,-1,2,1,-1,68.44
191554.jpg,42,-1,2,-1,-1,47.84
191557.jpg,32,-1,2,1,-1,41.09
191558.jpg,32,-1,2,1,-1,50.47
191567.jpg,52,1,3,-1,1,32.41
191570.jpg,27,1,3,-1,-1,29.02
191588.jpg,30,1,2,1,-1,55.88
191596.jpg,34,-1,2,-1,-1,65.19
191601.jpg,32,1,2,-1,-1,58.66
191603.jpg,39,1,2,-1,-1,42.25
191604.jpg,34,-1,2,1,-1,56.78
191612.jpg,25,1,2,-1,-1,20.52
191619.jpg,27,-1,2,1,-1,78.94
191622.jpg,32,1,2,-1,-1,71.5
191625.jpg,27,-1,2,-1,-1,74.5
191641.jpg,22,-1,1,-1,-1,61.75
191643.jpg,36,-1,2,1,-1,60.81
191649.jpg,20,-1,2,1,-1,46.59
191650.jpg,27,1,2,-1,-1,72.75
191656.jpg,30,-1,2,1,-1,75.94
191669.jpg,39,-1,2,-1,-1,44.78
191672.jpg,30,-1,2,1,-1,67.06
191691.jpg,29,-1,2,-1,-1,82.31
191695.jpg,44,1,2,-1,-1,28.92
191710.jpg,27,-1,2,-1,-1,63.69
191722.jpg,42,1,2,1,-1,47.72
191727.jpg,49,-1,2,1,-1,35.63
191745.jpg,41,1,2,-1,-1,61.97
191748.jpg,30,-1,2,1,-1,63.13
191756.jpg,37,1,3,1,1,20.33
191763.jpg,24,-1,2,1,-1,76.75
191776.jpg,44,-1,2,1,-1,41.78
191780.jpg,32,-1,2,1,-1,67.56
191785.jpg,51,1,2,1,-1,32.56
191797.jpg,25,1,2,-1,-1,48.09
191801.jpg,34,-1,2,-1,-1,73.31
191804.jpg,33,1,2,1,-1,73.63
191805.jpg,27,-1,2,1,-1,66
191809.jpg,41,-1,2,1,-1,52.66
191810.jpg,42,1,2,-1,1,51.53
191816.jpg,31,-1,2,1,-1,69.88
191837.jpg,29,1,2,-1,-1,59.03
191845.jpg,28,-1,2,1,-1,41.56
191855.jpg,23,-1,2,2,-1,55.88
191859.jpg,32,-1,2,1,-1,57.03
191869.jpg,39,1,2,-1,-1,59.38
191885.jpg,24,-1,1,1,-1,76.69
191894.jpg,34,-1,2,1,-1,52.91
191910.jpg,36,-1,2,1,-1,64.69
191917.jpg,44,1,3,1,-1,21.7
191939.jpg,23,-1,3,1,-1,42.66
191941.jpg,39,1,2,1,-1,48.5
191948.jpg,28,-1,2,1,-1,67.56
191959.jpg,23,-1,2,1,-1,73.81
191963.jpg,22,-1,1,1,-1,74.25
191985.jpg,42,1,2,-1,-1,65.44
191993.jpg,25,-1,2,1,-1,68.06
191995.jpg,23,-1,2,-1,-1,69.94
192002.jpg,24,-1,2,-1,-1,51.44
192021.jpg,33,1,2,-1,-1,65.94
192022.jpg,45,1,2,2,-1,16.44
192028.jpg,25,-1,2,1,-1,63.53
192035.jpg,23,-1,2,-1,-1,70.5
192037.jpg,35,1,2,-1,-1,61.31
192040.jpg,32,-1,2,1,-1,70.19
192042.jpg,35,-1,2,-1,-1,52.84
192049.jpg,27,-1,1,1,-1,68.94
192051.jpg,24,-1,2,-1,-1,73.56
192054.jpg,45,-1,2,1,-1,46.13
192055.jpg,33,1,2,-1,-1,71.13
192059.jpg,35,-1,2,1,-1,41.63
192062.jpg,24,-1,2,-1,-1,72.75
192064.jpg,33,1,2,1,-1,55.34
192070.jpg,22,-1,1,1,-1,55
192072.jpg,23,-1,2,1,-1,55
192076.jpg,36,1,2,-1,-1,46.22
192087.jpg,30,-1,2,1,-1,67.94
192092.jpg,51,1,2,1,-1,57.22
192104.jpg,45,1,2,1,-1,35.53
192105.jpg,44,1,2,-1,-1,47.78
192110.jpg,23,-1,1,-1,-1,75.31
192119.jpg,26,-1,2,1,-1,66.31
192121.jpg,32,1,2,2,-1,55.91
192142.jpg,32,-1,2,-1,-1,66.13
192163.jpg,31,-1,2,2,-1,29.25
192167.jpg,31,-1,0,1,-1,37.19
192183.jpg,32,1,0,-1,-1,60.66
192200.jpg,31,-1,2,1,-1,67.88
192205.jpg,32,1,2,-1,-1,66.81
192206.jpg,31,-1,2,1,-1,66.25
192215.jpg,33,-1,2,2,-1,48.28
192221.jpg,25,-1,2,-1,-1,76.94
192230.jpg,27,-1,2,-1,-1,72.56
192233.jpg,22,-1,1,1,-1,73.81
192265.jpg,31,-1,2,-1,-1,77.31
192269.jpg,27,-1,2,-1,-1,67.94
192279.jpg,26,-1,2,-1,-1,46.03
192286.jpg,31,-1,2,-1,-1,72.44
192301.jpg,31,1,2,-1,-1,74.63
192302.jpg,25,1,2,1,-1,67.25
192311.jpg,23,-1,1,1,-1,68.31
192316.jpg,29,-1,2,-1,-1,64.31
192318.jpg,30,-1,2,1,-1,71.44
192319.jpg,36,1,2,-1,-1,75.5
192337.jpg,23,-1,1,-1,-1,74.06
192354.jpg,31,-1,2,-1,-1,78.5
192368.jpg,30,-1,2,1,-1,67.13
192372.jpg,30,-1,2,1,-1,71.5
192374.jpg,25,-1,2,1,-1,67.69
192377.jpg,28,-1,2,1,-1,69.88
192379.jpg,18,-1,2,-1,-1,43
192382.jpg,68,1,2,1,-1,20.75
192390.jpg,32,-1,2,1,-1,54.56
192403.jpg,33,1,2,-1,-1,68.63
192405.jpg,25,-1,2,1,-1,53.69
192417.jpg,72,1,1,-1,-1,7.74
192422.jpg,23,-1,2,1,-1,39.34
192423.jpg,42,1,3,1,-1,25.3
192424.jpg,31,1,2,-1,-1,57.13
192425.jpg,33,-1,2,1,-1,57.59
192432.jpg,30,-1,1,-1,-1,72.81
192434.jpg,48,1,2,1,-1,31.52
192444.jpg,34,1,2,-1,-1,77.5
192466.jpg,52,1,2,-1,-1,20.84
192470.jpg,29,-1,2,1,-1,69.06
192481.jpg,30,-1,2,-1,-1,59
192487.jpg,24,-1,1,1,-1,66.88
192490.jpg,30,-1,2,-1,-1,70.19
192501.jpg,22,1,1,-1,-1,72.56
192507.jpg,25,-1,2,-1,-1,72.88
192514.jpg,23,-1,1,1,-1,68.5
192518.jpg,34,1,1,-1,-1,50.53
192533.jpg,47,-1,2,1,-1,40.06
192544.jpg,33,-1,2,1,-1,56.53
192553.jpg,28,-1,2,1,-1,57.69
192555.jpg,27,-1,0,1,-1,64.81
192565.jpg,31,-1,1,-1,-1,55.56
192567.jpg,25,-1,2,-1,-1,56.91
192572.jpg,23,-1,1,-1,-1,69.88
192578.jpg,26,-1,1,1,-1,71.94
192588.jpg,30,1,2,-1,-1,40.56
192590.jpg,28,-1,2,1,-1,71.88
192600.jpg,24,-1,2,-1,-1,74.88
192605.jpg,32,-1,2,-1,-1,63
192618.jpg,32,-1,2,1,-1,74.06
192621.jpg,23,-1,2,-1,-1,65.38
192624.jpg,32,-1,2,1,-1,52.94
192633.jpg,29,1,3,1,1,45.69
192635.jpg,22,-1,1,1,-1,72.88
192644.jpg,46,1,2,-1,-1,58.44
192646.jpg,31,-1,2,1,-1,65.06
192650.jpg,29,-1,2,-1,-1,57.44
192658.jpg,24,-1,3,-1,-1,60.28
192660.jpg,32,1,2,-1,-1,65.88
192683.jpg,28,-1,2,1,-1,61.88
192697.jpg,31,-1,2,1,-1,66.44
192699.jpg,35,1,3,1,-1,56.63
192708.jpg,29,-1,2,1,-1,49.09
192711.jpg,42,1,1,-1,1,47.94
192714.jpg,33,-1,2,1,-1,67.75
192722.jpg,32,1,2,-1,-1,59.94
192734.jpg,30,-1,2,1,-1,66.13
192741.jpg,32,-1,2,1,-1,78.19
192746.jpg,28,-1,2,1,1,62.19
192753.jpg,31,-1,3,1,-1,60.69
192755.jpg,61,1,2,-1,-1,45.69
192766.jpg,32,-1,3,1,-1,57.09
192767.jpg,23,-1,2,-1,-1,64.94
192778.jpg,31,-1,2,1,1,62.53
192780.jpg,29,-1,2,-1,-1,72.69
192790.jpg,32,-1,2,-1,-1,73.94
192793.jpg,32,-1,3,1,-1,38.19
192794.jpg,25,-1,2,-1,-1,43.78
192797.jpg,30,-1,2,2,-1,35.44
192800.jpg,60,1,3,-1,1,15.09
192801.jpg,30,-1,2,1,-1,43.84
192802.jpg,26,-1,2,1,-1,64.06
192803.jpg,23,-1,1,1,-1,74.13
192808.jpg,29,-1,3,1,-1,41.16
192809.jpg,30,1,2,-1,-1,50.97
192814.jpg,33,-1,2,-1,-1,68.56
192823.jpg,62,1,2,1,-1,14.89
192824.jpg,24,-1,2,1,-1,66.31
192826.jpg,32,-1,2,1,-1,62.41
192833.jpg,28,-1,2,-1,-1,61.06
192838.jpg,34,1,2,1,-1,71.44
192849.jpg,34,1,2,1,-1,67.56
192851.jpg,67,1,2,1,-1,14.94
192852.jpg,35,-1,2,-1,-1,52.59
192866.jpg,23,-1,2,-1,-1,62.53
192872.jpg,24,-1,2,-1,-1,65.44
192877.jpg,28,-1,2,1,-1,52.47
192900.jpg,38,1,2,-1,-1,66.13
192903.jpg,33,-1,0,-1,-1,57.66
192905.jpg,59,-1,2,1,-1,35.66
192919.jpg,34,1,2,1,-1,68.38
192922.jpg,37,1,2,-1,-1,47.25
192928.jpg,31,-1,2,1,-1,49.22
192930.jpg,27,-1,2,-1,-1,79.19
192941.jpg,36,-1,2,1,-1,65.31
192943.jpg,23,-1,1,-1,-1,71.94
192954.jpg,30,-1,2,1,-1,72.88
192966.jpg,24,1,2,-1,-1,71.38
192971.jpg,27,-1,2,1,-1,71.13
192979.jpg,32,-1,2,1,-1,38.31
192982.jpg,34,-1,2,1,-1,37.31
192990.jpg,36,1,2,1,-1,67.5
192994.jpg,46,1,2,-1,-1,45.59
192999.jpg,32,1,2,1,-1,66
193002.jpg,21,1,2,1,-1,58.97
193013.jpg,30,1,3,1,1,40.28
193024.jpg,61,1,2,-1,1,19.44
193048.jpg,25,-1,2,1,-1,40.94
193050.jpg,36,-1,2,-1,-1,60.78
193057.jpg,45,-1,2,1,-1,53.34
193064.jpg,33,-1,2,1,-1,68
193072.jpg,33,-1,2,1,-1,61.03
193086.jpg,31,-1,2,1,-1,61.13
193088.jpg,44,1,3,1,-1,37.25
193091.jpg,37,1,2,-1,-1,63.91
193094.jpg,42,1,2,-1,1,62.59
193105.jpg,33,-1,2,1,-1,71
193107.jpg,35,1,1,-1,-1,69.81
193119.jpg,30,-1,2,-1,-1,57.31
193127.jpg,33,-1,2,1,-1,60.06
193131.jpg,24,-1,2,-1,-1,74.94
193137.jpg,28,-1,2,-1,-1,60
193155.jpg,33,-1,2,1,-1,66.56
193157.jpg,22,-1,2,-1,-1,54.78
193162.jpg,33,-1,2,-1,-1,69.06
193169.jpg,25,-1,2,-1,-1,67.31
193171.jpg,28,1,3,1,1,49.16
193173.jpg,35,1,2,1,-1,63.63
193181.jpg,26,-1,2,-1,-1,74.06
193198.jpg,28,-1,2,-1,-1,76.06
193215.jpg,29,-1,2,-1,-1,77.13
193229.jpg,43,1,3,1,-1,38.81
193236.jpg,25,-1,2,-1,-1,54.88
193238.jpg,23,-1,1,-1,-1,58.19
193248.jpg,25,1,2,1,-1,71.44
193264.jpg,29,-1,2,-1,-1,69.94
193265.jpg,32,-1,2,1,-1,50.47
193269.jpg,44,-1,2,1,-1,33.28
193272.jpg,40,-1,3,-1,-1,39.81
193275.jpg,46,1,2,1,-1,27.14
193276.jpg,31,-1,2,1,-1,77.06
193277.jpg,31,1,2,-1,-1,65.69
193289.jpg,37,1,2,1,-1,66.25
193296.jpg,30,-1,2,1,-1,52.88
193299.jpg,31,-1,2,-1,-1,49.44
193300.jpg,27,-1,2,1,-1,91.25
193314.jpg,29,-1,2,1,-1,75.81
193328.jpg,25,-1,2,-1,-1,72.31
193331.jpg,32,-1,2,1,-1,36.38
193334.jpg,43,1,3,-1,-1,21.81
193339.jpg,33,-1,2,1,-1,56.28
193342.jpg,22,-1,1,-1,-1,56.53
193344.jpg,26,-1,2,1,-1,65.5
193354.jpg,27,-1,1,1,-1,65.19
193361.jpg,27,-1,2,2,-1,50
193362.jpg,29,-1,2,-1,-1,74.44
193375.jpg,29,-1,2,1,-1,54.94
193378.jpg,25,-1,2,-1,-1,48.47
193380.jpg,41,1,2,-1,-1,65.88
193390.jpg,34,-1,2,1,-1,63.97
193399.jpg,34,-1,2,1,-1,70.19
193404.jpg,38,1,2,1,-1,52.88
193410.jpg,31,1,2,-1,-1,75.44
193432.jpg,30,1,3,1,-1,31.47
193437.jpg,27,-1,2,-1,-1,73.56
193445.jpg,32,-1,2,2,-1,51.88
193457.jpg,53,1,2,1,-1,32.94
193458.jpg,24,-1,1,1,-1,64
193462.jpg,31,-1,2,-1,-1,40.25
193464.jpg,23,-1,1,1,-1,66.88
193471.jpg,31,1,2,-1,-1,76.13
193481.jpg,27,-1,2,-1,-1,70.63
193483.jpg,25,-1,2,1,-1,72.88
193489.jpg,30,-1,2,1,-1,65.5
193492.jpg,23,-1,1,-1,-1,68
193501.jpg,34,1,2,1,-1,52.28
193510.jpg,23,-1,1,1,-1,78.25
193511.jpg,35,1,2,-1,-1,72.63
193518.jpg,40,1,2,1,-1,40.03
193535.jpg,20,1,2,1,-1,65.75
193539.jpg,36,-1,2,1,-1,66.88
193554.jpg,23,-1,1,-1,-1,73.06
193561.jpg,32,-1,2,-1,-1,64.5
193563.jpg,36,-1,2,1,-1,55.31
193579.jpg,33,-1,2,1,-1,60.56
193582.jpg,36,-1,3,2,-1,34.75
193584.jpg,28,-1,2,-1,-1,68.69
193598.jpg,23,-1,1,-1,-1,71.56
193607.jpg,38,1,2,-1,-1,65.44
193609.jpg,36,-1,2,2,-1,35.5
193617.jpg,45,1,2,-1,-1,50.34
193624.jpg,28,-1,2,1,-1,65.75
193625.jpg,27,-1,2,-1,-1,65.5
193627.jpg,25,-1,2,-1,-1,58.19
193647.jpg,32,-1,2,-1,-1,62.19
193665.jpg,50,1,2,1,-1,41.81
193667.jpg,49,1,0,-1,-1,11.02
193671.jpg,42,-1,2,1,1,41.31
193688.jpg,33,-1,2,1,-1,66.75
193697.jpg,53,1,2,2,1,32.47
193700.jpg,31,-1,2,1,-1,57.03
193710.jpg,32,-1,2,1,-1,68.81
193712.jpg,27,-1,2,1,-1,50.44
193716.jpg,36,1,2,-1,-1,63.91
193718.jpg,25,-1,2,1,-1,59.34
193723.jpg,26,-1,2,-1,-1,63.81
193728.jpg,32,-1,2,1,-1,68.56
193732.jpg,43,1,2,1,1,48.84
193743.jpg,23,-1,2,1,-1,70.94
193745.jpg,33,-1,2,1,-1,48.16
193749.jpg,35,1,2,1,-1,53.28
193752.jpg,38,-1,2,1,-1,67.25
193759.jpg,36,1,2,-1,1,45.19
193766.jpg,32,-1,2,1,-1,66.44
193773.jpg,31,-1,2,-1,-1,67.56
193788.jpg,39,1,2,1,-1,57.28
193797.jpg,43,1,2,-1,1,38.28
193799.jpg,37,-1,2,1,-1,70
193801.jpg,24,-1,2,-1,-1,67.88
193817.jpg,44,1,2,-1,-1,64
193822.jpg,23,-1,2,1,-1,72.63
193835.jpg,22,-1,2,-1,-1,60.88
193836.jpg,28,-1,2,-1,-1,75.63
193840.jpg,26,-1,0,1,-1,54.44
193842.jpg,64,1,2,-1,1,22.22
193843.jpg,37,-1,2,1,-1,52.66
193847.jpg,24,-1,2,-1,-1,72.06
193872.jpg,33,1,2,-1,-1,69.19
193881.jpg,15,-1,2,-1,-1,48.88
193882.jpg,30,-1,2,1,-1,72.75
193885.jpg,39,-1,2,2,-1,45.13
193888.jpg,30,-1,2,1,-1,68.13
193896.jpg,40,-1,2,1,-1,53.56
193899.jpg,32,1,2,-1,-1,66.31
193921.jpg,33,1,2,-1,-1,68
193922.jpg,30,-1,2,-1,-1,60.63
193923.jpg,28,1,2,-1,-1,68.88
193928.jpg,24,1,2,1,-1,62.19
193929.jpg,7,1,3,-1,-1,46.91
193930.jpg,30,-1,2,1,-1,58.03
193932.jpg,37,-1,2,1,-1,41.13
193942.jpg,34,1,2,1,-1,47.47
193945.jpg,41,-1,2,-1,-1,36.75
193951.jpg,29,1,3,-1,-1,69.88
193959.jpg,37,-1,2,-1,-1,63.97
193971.jpg,30,-1,2,1,-1,76.06
193991.jpg,43,1,2,1,-1,56.25
193995.jpg,70,1,2,1,-1,17.75
193996.jpg,23,-1,1,1,-1,70.13
193998.jpg,35,-1,2,1,-1,60.41
194018.jpg,30,1,2,1,-1,70.69
194019.jpg,29,-1,2,1,-1,64.06
194021.jpg,23,-1,2,-1,-1,69.5
194029.jpg,33,1,0,1,-1,55.88
194032.jpg,26,-1,2,-1,-1,65.69
194033.jpg,34,1,2,-1,-1,52.16
194041.jpg,30,-1,2,-1,-1,62.34
194044.jpg,29,1,2,-1,-1,67.38
194046.jpg,55,1,2,-1,-1,24.13
194056.jpg,40,1,2,1,-1,59.09
194060.jpg,33,1,2,-1,-1,76.06
194072.jpg,25,-1,2,1,-1,85.19
194079.jpg,41,-1,2,-1,-1,62
194090.jpg,41,1,3,1,1,25.88
194098.jpg,47,-1,2,-1,-1,40.28
194101.jpg,31,-1,2,1,-1,80.44
194102.jpg,24,-1,1,1,-1,68.81
194104.jpg,42,1,2,1,-1,52.41
194114.jpg,30,-1,2,-1,-1,30.98
194126.jpg,50,-1,2,1,-1,49.66
194129.jpg,26,-1,2,1,-1,52.84
194136.jpg,43,-1,2,1,-1,67.25
194138.jpg,30,-1,2,-1,-1,49.25
194152.jpg,29,-1,2,-1,-1,66.63
194159.jpg,26,-1,1,-1,-1,79.19
194163.jpg,37,-1,2,1,-1,62.41
194167.jpg,28,-1,2,-1,-1,66.63
194173.jpg,57,1,2,-1,-1,35.72
194190.jpg,38,1,2,1,-1,21.59
194203.jpg,43,1,3,-1,-1,13.77
194207.jpg,44,1,3,1,1,35.34
194209.jpg,32,-1,2,1,-1,43.78
194211.jpg,44,1,2,-1,-1,66.25
194219.jpg,32,-1,2,1,-1,63.47
194222.jpg,39,-1,2,1,-1,67.13
194223.jpg,46,-1,2,-1,-1,48.28
194233.jpg,26,1,3,-1,1,26.39
194241.jpg,29,1,3,-1,1,41.38
194247.jpg,30,-1,2,-1,-1,62.94
194250.jpg,32,-1,2,1,1,54.53
194259.jpg,32,1,2,-1,1,61.22
194260.jpg,33,-1,2,-1,-1,60.13
194262.jpg,25,-1,2,-1,-1,72.44
194267.jpg,37,1,3,-1,-1,23.64
194271.jpg,34,-1,2,1,-1,60
194285.jpg,41,1,2,-1,-1,70.63
194286.jpg,31,1,3,-1,-1,42.44
194293.jpg,33,-1,2,-1,-1,64.44
194295.jpg,44,1,3,-1,-1,24.75
194301.jpg,35,-1,2,-1,-1,47.5
194315.jpg,35,1,2,1,1,54.44
194321.jpg,42,1,2,1,-1,41.94
194326.jpg,37,-1,2,1,-1,52.28
194339.jpg,32,-1,2,1,-1,53.94
194362.jpg,28,-1,2,1,-1,52.84
194363.jpg,23,-1,1,1,-1,55.72
194370.jpg,27,-1,2,1,-1,63.03
194374.jpg,29,-1,2,-1,-1,41.88
194380.jpg,41,-1,2,-1,1,45.72
194384.jpg,44,1,2,1,-1,52.09
194400.jpg,13,-1,2,1,-1,64.25
194409.jpg,23,-1,1,-1,-1,68.25
194410.jpg,34,1,2,1,-1,69.38
194418.jpg,43,1,2,1,-1,41.94
194419.jpg,34,-1,2,1,-1,48.25
194420.jpg,23,-1,2,-1,-1,71.88
194429.jpg,40,1,2,-1,-1,36.47
194431.jpg,30,1,2,-1,-1,49.25
194438.jpg,31,-1,2,1,-1,57.63
194441.jpg,22,1,2,-1,-1,52.44
194444.jpg,35,-1,1,-1,-1,29.23
194462.jpg,44,1,2,1,-1,59.63
194473.jpg,27,-1,2,-1,-1,64.56
194484.jpg,28,-1,2,1,-1,65
194489.jpg,28,1,2,1,-1,56.38
194490.jpg,45,1,2,1,-1,41.03
194491.jpg,34,-1,2,1,-1,55.69
194493.jpg,31,-1,2,-1,-1,51.41
194495.jpg,29,-1,2,-1,-1,65
194496.jpg,31,-1,2,1,-1,66.13
194499.jpg,31,-1,2,1,-1,65.81
194510.jpg,36,1,2,1,-1,62.75
194512.jpg,52,1,2,1,-1,45.66
194517.jpg,31,-1,2,1,-1,67.75
194528.jpg,12,1,3,1,-1,57.38
194529.jpg,38,-1,2,2,-1,54.75
194542.jpg,37,-1,2,-1,-1,34.38
194549.jpg,27,-1,2,-1,-1,67.19
194552.jpg,28,-1,2,-1,-1,61.97
194556.jpg,28,1,1,-1,-1,65
194564.jpg,33,-1,2,2,-1,46.09
194572.jpg,43,1,3,1,-1,27.42
194583.jpg,59,1,2,1,-1,31.83
194586.jpg,31,-1,2,-1,-1,71.69
